ecosystem,name,version,direct,dev,purl,manifest
npm,@tailwindcss/oxide-win32-x64-msvc,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-win32-x64-msvc@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/vite,4.1.12,true,true,pkg:npm/%40tailwindcss/vite@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tybys/wasm-util,0.10.0,false,true,pkg:npm/%40tybys/wasm-util@0.10.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@types/estree,1.0.8,false,true,pkg:npm/%40types/estree@1.0.8,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@types/hast,3.0.4,false,false,pkg:npm/%40types/hast@3.0.4,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@types/mdast,4.0.4,false,false,pkg:npm/%40types/mdast@4.0.4,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@types/unist,3.0.3,false,false,pkg:npm/%40types/unist@3.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@ungap/structured-clone,1.3.0,false,false,pkg:npm/%40ungap/structured-clone@1.3.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@vue/reactivity,3.1.5,false,false,pkg:npm/%40vue/reactivity@3.1.5,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@vue/shared,3.1.5,false,false,pkg:npm/%40vue/shared@3.1.5,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,alpinejs,3.14.9,true,false,pkg:npm/alpinejs@3.14.9,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,ccount,2.0.1,false,false,pkg:npm/ccount@2.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,character-entities-html4,2.1.0,false,false,pkg:npm/character-entities-html4@2.1.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,character-entities-legacy,3.0.0,false,false,pkg:npm/character-entities-legacy@3.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,chownr,3.0.0,false,true,pkg:npm/chownr@3.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,comma-separated-tokens,2.0.3,false,false,pkg:npm/comma-separated-tokens@2.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,dequal,2.0.3,false,false,pkg:npm/dequal@2.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,detect-libc,2.0.4,false,true,pkg:npm/detect-libc@2.0.4,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,devlop,1.1.0,false,false,pkg:npm/devlop@1.1.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,enhanced-resolve,5.18.3,false,true,pkg:npm/enhanced-resolve@5.18.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,esbuild,0.25.9,false,true,pkg:npm/esbuild@0.25.9,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,fdir,6.5.0,false,true,pkg:npm/fdir@6.5.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,fsevents,2.3.3,false,true,pkg:npm/fsevents@2.3.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,graceful-fs,4.2.11,false,true,pkg:npm/graceful-fs@4.2.11,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,hast-util-to-html,9.0.5,false,false,pkg:npm/hast-util-to-html@9.0.5,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,hast-util-whitespace,3.0.0,false,false,pkg:npm/hast-util-whitespace@3.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,html-void-elements,3.0.0,false,false,pkg:npm/html-void-elements@3.0.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,jiti,2.5.1,false,true,pkg:npm/jiti@2.5.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss,1.30.1,false,true,pkg:npm/lightningcss@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-darwin-arm64,1.30.1,false,true,pkg:npm/lightningcss-darwin-arm64@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-darwin-x64,1.30.1,false,true,pkg:npm/lightningcss-darwin-x64@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-freebsd-x64,1.30.1,false,true,pkg:npm/lightningcss-freebsd-x64@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-linux-arm-gnueabihf,1.30.1,false,true,pkg:npm/lightningcss-linux-arm-gnueabihf@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-linux-arm64-gnu,1.30.1,false,true,pkg:npm/lightningcss-linux-arm64-gnu@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-linux-arm64-musl,1.30.1,false,true,pkg:npm/lightningcss-linux-arm64-musl@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-linux-x64-gnu,1.30.1,false,true,pkg:npm/lightningcss-linux-x64-gnu@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-linux-x64-musl,1.30.1,false,true,pkg:npm/lightningcss-linux-x64-musl@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-win32-arm64-msvc,1.30.1,false,true,pkg:npm/lightningcss-win32-arm64-msvc@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,lightningcss-win32-x64-msvc,1.30.1,false,true,pkg:npm/lightningcss-win32-x64-msvc@1.30.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,magic-string,0.30.17,false,true,pkg:npm/magic-string@0.30.17,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,mdast-util-to-hast,13.2.1,false,false,pkg:npm/mdast-util-to-hast@13.2.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,micromark-util-character,2.1.1,false,false,pkg:npm/micromark-util-character@2.1.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,micromark-util-encode,2.0.1,false,false,pkg:npm/micromark-util-encode@2.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,micromark-util-sanitize-uri,2.0.1,false,false,pkg:npm/micromark-util-sanitize-uri@2.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,micromark-util-symbol,2.0.1,false,false,pkg:npm/micromark-util-symbol@2.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,micromark-util-types,2.0.2,false,false,pkg:npm/micromark-util-types@2.0.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,minipass,7.1.2,false,true,pkg:npm/minipass@7.1.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,minizlib,3.1.0,false,true,pkg:npm/minizlib@3.1.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,nanoid,3.3.11,false,true,pkg:npm/nanoid@3.3.11,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,oniguruma-parser,0.12.1,false,false,pkg:npm/oniguruma-parser@0.12.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,oniguruma-to-es,4.3.3,false,false,pkg:npm/oniguruma-to-es@4.3.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,picocolors,1.1.1,false,true,pkg:npm/picocolors@1.1.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,picomatch,4.0.3,false,true,pkg:npm/picomatch@4.0.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,postcss,8.5.6,false,true,pkg:npm/postcss@8.5.6,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,property-information,7.1.0,false,false,pkg:npm/property-information@7.1.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,regex,6.0.1,false,false,pkg:npm/regex@6.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,regex-recursion,6.0.2,false,false,pkg:npm/regex-recursion@6.0.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
