owner_module,owner_file,dep_module,dep_version,indirect,decl_type,source_line
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-ozzo/ozzo-validation/v4,v4.3.0,true,indirect,224
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-playground/locales,v0.14.1,true,indirect,225
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-playground/universal-translator,v0.18.1,true,indirect,226
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-playground/validator/v10,v10.23.0,true,indirect,227
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-resty/resty/v2,v2.17.1,true,indirect,228
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-viper/mapstructure/v2,v2.4.0,true,indirect,229
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/go-zookeeper/zk,v1.0.3,true,indirect,230
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/goccy/go-yaml,v1.18.0,true,indirect,231
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gofrs/flock,v0.13.0,true,indirect,232
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gofrs/uuid,v4.4.0+incompatible,true,indirect,233
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gogo/protobuf,v1.3.2,true,indirect,234
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/golang-jwt/jwt/v4,v4.5.2,true,indirect,235
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/golang-jwt/jwt/v5,v5.3.0,true,indirect,236
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/golang/groupcache,v0.0.0-20210331224755-41bb18bfe9da,true,indirect,237
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/google/gnostic-models,v0.7.0,true,indirect,238
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/google/go-cmp,v0.7.0,true,indirect,239
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/google/go-querystring,v1.2.0,true,indirect,240
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/google/s2a-go,v0.1.9,true,indirect,241
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/google/uuid,v1.6.0,true,indirect,242
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/googleapis/enterprise-certificate-proxy,v0.3.7,true,indirect,243
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/googleapis/gax-go/v2,v2.16.0,true,indirect,244
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gophercloud/gophercloud,v1.14.1,true,indirect,245
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gophercloud/utils,v0.0.0-20231010081019-80377eca5d56,true,indirect,246
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/gravitational/trace,v1.1.16-0.20220114165159-14a9a7dd6aaf,true,indirect,247
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/grpc-ecosystem/grpc-gateway/v2,v2.27.2,true,indirect,248
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/cronexpr,v1.1.2,true,indirect,249
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/errwrap,v1.1.0,true,indirect,250
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/go-cleanhttp,v0.5.2,true,indirect,251
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/go-immutable-radix,v1.3.1,true,indirect,252
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/go-rootcerts,v1.0.2,true,indirect,253
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/go-uuid,v1.0.3,true,indirect,254
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/golang-lru,v1.0.2,true,indirect,255
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/hcl,v1.0.1-vault-5,true,indirect,256
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/hashicorp/serf,v0.10.1,true,indirect,257
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/huaweicloud/huaweicloud-sdk-go-v3,v0.1.182,true,indirect,258
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/iij/doapi,v0.0.0-20190504054126-0bbf12d6d7df,true,indirect,259
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/imdario/mergo,v0.3.16,true,indirect,260
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/influxdata/line-protocol,v0.0.0-20200327222509-2487e7298839,true,indirect,261
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/infobloxopen/infoblox-go-client/v2,v2.10.0,true,indirect,262
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/jonboulle/clockwork,v0.5.0,true,indirect,263
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/josharian/intern,v1.0.0,true,indirect,264
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/json-iterator/go,v1.1.13-0.20220915233716-71ac16282d12,true,indirect,265
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/k0kubun/go-ansi,v0.0.0-20180517002512-3bf9e2903213,true,indirect,266
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/klauspost/cpuid/v2,v2.2.5,true,indirect,267
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/kolo/xmlrpc,v0.0.0-20220921171641-a4b6fa1dd06b,true,indirect,268
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/kylelemons/godebug,v1.1.0,true,indirect,269
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/labbsr0x/bindman-dns-webhook,v1.0.2,true,indirect,270
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/labbsr0x/goh,v1.0.1,true,indirect,271
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/leodido/go-urn,v1.4.0,true,indirect,272
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/linode/linodego,v1.64.0,true,indirect,273
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/liquidweb/liquidweb-cli,v0.6.9,true,indirect,274
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/liquidweb/liquidweb-go,v1.6.4,true,indirect,275
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/lufia/plan9stats,v0.0.0-20250317134145-8bc96cf8fc35,true,indirect,276
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/magiconair/properties,v1.8.7,true,indirect,277
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mailgun/minheap,v0.0.0-20170619185613-3dbe6c6bf55f,true,indirect,278
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mailgun/multibuf,v0.1.2,true,indirect,279
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mailgun/timetools,v0.0.0-20141028012446-7e6055773c51,true,indirect,280
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mailru/easyjson,v0.9.0,true,indirect,281
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mattn/go-colorable,v0.1.14,true,indirect,282
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mattn/go-isatty,v0.0.20,true,indirect,283
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mimuret/golang-iij-dpf,v0.9.1,true,indirect,284
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mitchellh/go-homedir,v1.1.0,true,indirect,285
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mitchellh/go-ps,v1.0.0,true,indirect,286
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mitchellh/reflectwalk,v1.0.2,true,indirect,287
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/docker-image-spec,v1.3.1,true,indirect,288
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/go-archive,v0.1.0,true,indirect,289
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/patternmatcher,v0.6.0,true,indirect,290
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/spdystream,v0.5.0,true,indirect,291
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/sys/atomicwriter,v0.1.0,true,indirect,292
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/sys/sequential,v0.6.0,true,indirect,293
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/sys/user,v0.4.0,true,indirect,294
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/sys/userns,v0.1.0,true,indirect,295
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/moby/term,v0.5.2,true,indirect,296
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/modern-go/concurrent,v0.0.0-20180306012644-bacd9c7ef1dd,true,indirect,297
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/modern-go/reflect2,v1.0.3-0.20250322232337-35a7c28c31ee,true,indirect,298
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/morikuni/aec,v1.0.0,true,indirect,299
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/munnerz/goautoneg,v0.0.0-20191010083416-a7dc8b61c822,true,indirect,300
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/mxk/go-flowrate,v0.0.0-20140419014527-cca7078d478f,true,indirect,301
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/namedotcom/go/v4,v4.0.2,true,indirect,302
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/auroradns,v1.1.0,true,indirect,303
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/bunny-go,v0.1.0,true,indirect,304
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/desec,v0.11.1,true,indirect,305
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/dnspod-go,v0.4.0,true,indirect,306
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/freemyip,v0.3.0,true,indirect,307
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/goacmedns,v0.2.0,true,indirect,308
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/goinwx,v0.12.0,true,indirect,309
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/mailinabox,v0.3.0,true,indirect,310
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/namesilo,v0.5.0,true,indirect,311
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/nodion,v0.1.0,true,indirect,312
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/oci-go-sdk/common/v1065,v1065.105.2,true,indirect,313
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/oci-go-sdk/dns/v1065,v1065.105.2,true,indirect,314
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/porkbun,v0.4.0,true,indirect,315
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nrdcg/vegadns,v0.3.0,true,indirect,316
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/nzdjb/go-metaname,v1.0.0,true,indirect,317
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/onsi/ginkgo,v1.16.5,true,indirect,318
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/opencontainers/go-digest,v1.0.0,true,indirect,319
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/opencontainers/image-spec,v1.1.1,true,indirect,320
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/openzipkin/zipkin-go,v0.4.3,true,indirect,321
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/ovh/go-ovh,v1.9.0,true,indirect,322
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/pelletier/go-toml/v2,v2.2.4,true,indirect,323
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/peterhellberg/link,v1.2.0,true,indirect,324
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/pkg/browser,v0.0.0-20240102092130-5ac0b6a4141c,true,indirect,325
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/pkg/errors,v0.9.1,true,indirect,326
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/power-devops/perfstat,v0.0.0-20240221224432-82ca36839d55,true,indirect,327
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/pquerna/otp,v1.5.0,true,indirect,328
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/prometheus/common,v0.65.0,true,indirect,329
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/prometheus/procfs,v0.17.0,true,indirect,330
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/quic-go/qpack,v0.6.0,true,indirect,331
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/regfish/regfish-dnsapi-go,v0.1.1,true,indirect,332
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/rs/cors,v1.7.0,true,indirect,333
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/rs/dnscache,v0.0.0-20230804202142-fc85eb664529,true,indirect,334
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sacloud/api-client-go,v0.3.3,true,indirect,335
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sacloud/go-http,v0.1.9,true,indirect,336
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sacloud/iaas-api-go,v1.23.1,true,indirect,337
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sacloud/packages-go,v0.0.12,true,indirect,338
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sagikazarmark/locafero,v0.4.0,true,indirect,339
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sagikazarmark/slog-shim,v0.1.0,true,indirect,340
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/scaleway/scaleway-sdk-go,v1.0.0-beta.36,true,indirect,341
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/selectel/domains-go,v1.1.0,true,indirect,342
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/selectel/go-selvpcclient/v4,v4.1.0,true,indirect,343
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/shirou/gopsutil/v3,v3.24.4,true,indirect,344
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/shoenig/go-m1cpu,v0.1.6,true,indirect,345
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/shopspring/decimal,v1.4.0,true,indirect,346
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/softlayer/softlayer-go,v1.2.1,true,indirect,347
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/softlayer/xmlrpc,v0.0.0-20200409220501-5f089df7cb7e,true,indirect,348
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sony/gobreaker,v1.0.0,true,indirect,349
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/sourcegraph/conc,v0.3.0,true,indirect,350
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/spf13/afero,v1.11.0,true,indirect,351
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/spf13/cast,v1.7.0,true,indirect,352
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/spf13/pflag,v1.0.7,true,indirect,353
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/spf13/viper,v1.18.2,true,indirect,354
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/stretchr/objx,v0.5.2,true,indirect,355
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/subosito/gotenv,v1.6.0,true,indirect,356
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tencentcloud/tencentcloud-sdk-go/tencentcloud/common,v1.3.28,true,indirect,357
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tidwall/match,v1.1.1,true,indirect,358
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tidwall/pretty,v1.2.1,true,indirect,359
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tjfoc/gmsm,v1.4.1,true,indirect,360
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tklauser/go-sysconf,v0.3.15,true,indirect,361
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/tklauser/numcpus,v0.10.0,true,indirect,362
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/transip/gotransip/v6,v6.26.1,true,indirect,363
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/ultradns/ultradns-go-sdk,v1.8.1-20250722213956-faef419,true,indirect,364
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/valyala/bytebufferpool,v1.0.0,true,indirect,365
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/vinyldns/go-vinyldns,v0.9.17,true,indirect,366
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/volcengine/volc-sdk-golang,v1.0.233,true,indirect,367
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/vultr/govultr/v3,v3.26.1,true,indirect,368
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/x448/float16,v0.8.4,true,indirect,369
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/yandex-cloud/go-genproto,v0.43.0,true,indirect,370
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/yandex-cloud/go-sdk/services/dns,v0.0.25,true,indirect,371
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/yandex-cloud/go-sdk/v2,v2.37.0,true,indirect,372
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/youmark/pkcs8,v0.0.0-20240726163527-a2c0da244d78,true,indirect,373
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,github.com/yusufpapurcu/wmi,v1.2.4,true,indirect,374
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.etcd.io/etcd/api/v3,v3.6.4,true,indirect,375
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.etcd.io/etcd/client/pkg/v3,v3.6.4,true,indirect,376
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.etcd.io/etcd/client/v3,v3.6.4,true,indirect,377
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.mongodb.org/mongo-driver,v1.13.1,true,indirect,378
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opencensus.io,v0.24.0,true,indirect,379
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/auto/sdk,v1.2.1,true,indirect,380
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/collector/featuregate,v1.41.0,true,indirect,381
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,v0.61.0,true,indirect,382
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/contrib/propagators/aws,v1.38.0,true,indirect,383
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/contrib/propagators/b3,v1.38.0,true,indirect,384
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/contrib/propagators/jaeger,v1.38.0,true,indirect,385
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/contrib/propagators/ot,v1.38.0,true,indirect,386
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.opentelemetry.io/proto/otlp,v1.7.1,true,indirect,387
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.uber.org/atomic,v1.11.0,true,indirect,388
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.uber.org/multierr,v1.11.0,true,indirect,389
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.uber.org/ratelimit,v0.3.1,true,indirect,390
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.uber.org/zap,v1.27.0,true,indirect,391
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.yaml.in/yaml/v2,v2.4.2,true,indirect,392
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,go.yaml.in/yaml/v3,v3.0.4,true,indirect,393
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,golang.org/x/arch,v0.4.0,true,indirect,394
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,golang.org/x/exp,v0.0.0-20250408133849-7e4ce0ab07d0,true,indirect,395
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,golang.org/x/oauth2,v0.34.0,true,indirect,396
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,golang.org/x/term,v0.39.0,true,indirect,397
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gomodules.xyz/jsonpatch/v2,v2.4.0,true,indirect,398
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,google.golang.org/api,v0.259.0,true,indirect,399
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,google.golang.org/genproto/googleapis/api,v0.0.0-20251202230838-ff82c1b0f217,true,indirect,400
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,google.golang.org/genproto/googleapis/rpc,v0.0.0-20251222181119-0a764e51fe1b,true,indirect,401
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,google.golang.org/protobuf,v1.36.11,true,indirect,402
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gopkg.in/evanphx/json-patch.v4,v4.13.0,true,indirect,403
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gopkg.in/inf.v0,v0.9.1,true,indirect,404
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gopkg.in/ini.v1,v1.67.0,true,indirect,405
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gopkg.in/ns1/ns1-go.v2,v2.16.0,true,indirect,406
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,gopkg.in/yaml.v2,v2.4.0,true,indirect,407
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,k8s.io/klog/v2,v2.130.1,true,indirect,408
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,k8s.io/kube-openapi,v0.0.0-20250814151709-d7b6acb124c3,true,indirect,409
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,nhooyr.io/websocket,v1.8.7,true,indirect,410
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,sigs.k8s.io/json,v0.0.0-20250730193827-2d320260d730,true,indirect,411
github.com/traefik/traefik/v3,languages/go/project/traefik/go.mod,sigs.k8s.io/randfill,v1.0.0,true,indirect,412
withoutsocket,languages/go/project/traefik/pkg/plugins/fixtures/withoutsocket/go.mod,github.com/http-wasm/http-wasm-guest-tinygo,v0.4.0,false,direct,5
