ecosystem,name,version,direct,dev,purl,manifest
npm,math-intrinsics,1.1.0,false,false,pkg:npm/math-intrinsics@1.1.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,math-intrinsics,1.1.0,false,true,pkg:npm/math-intrinsics@1.1.0,languages/php/project/coolify/package-lock.json
npm,mime-db,1.52.0,false,false,pkg:npm/mime-db@1.52.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,mime-db,1.52.0,false,true,pkg:npm/mime-db@1.52.0,languages/php/project/coolify/package-lock.json
npm,mime-types,2.1.35,false,false,pkg:npm/mime-types@2.1.35,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,mime-types,2.1.35,false,true,pkg:npm/mime-types@2.1.35,languages/php/project/coolify/package-lock.json
npm,mini-svg-data-uri,1.4.4,false,false,pkg:npm/mini-svg-data-uri@1.4.4,languages/php/project/coolify/package-lock.json
npm,ms,2.1.3,false,false,pkg:npm/ms@2.1.3,languages/php/project/coolify/package-lock.json
npm,nan,2.23.0,false,false,pkg:npm/nan@2.23.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,nanoid,3.3.11,false,true,pkg:npm/nanoid@3.3.11,languages/php/project/coolify/package-lock.json
npm,node-pty,1.0.0,true,false,pkg:npm/node-pty@1.0.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,picocolors,1.1.1,false,true,pkg:npm/picocolors@1.1.1,languages/php/project/coolify/package-lock.json
npm,picomatch,2.3.1,false,true,pkg:npm/picomatch@2.3.1,languages/php/project/coolify/package-lock.json
npm,picomatch,4.0.3,false,true,pkg:npm/picomatch@4.0.3,languages/php/project/coolify/package-lock.json
npm,postcss,8.5.6,true,true,pkg:npm/postcss@8.5.6,languages/php/project/coolify/package-lock.json
npm,postcss-selector-parser,6.0.10,false,false,pkg:npm/postcss-selector-parser@6.0.10,languages/php/project/coolify/package-lock.json
npm,prism-react-renderer,2.4.1,false,true,pkg:npm/prism-react-renderer@2.4.1,languages/php/project/coolify/package-lock.json
npm,proxy-from-env,1.1.0,false,false,pkg:npm/proxy-from-env@1.1.0,languages/php/project/coolify/docker/coolify-realtime/package-lock.json
npm,proxy-from-env,1.1.0,false,true,pkg:npm/proxy-from-env@1.1.0,languages/php/project/coolify/package-lock.json
npm,pusher-js,8.4.0,true,true,pkg:npm/pusher-js@8.4.0,languages/php/project/coolify/package-lock.json
npm,react,19.2.3,false,true,pkg:npm/react@19.2.3,languages/php/project/coolify/package-lock.json
npm,redis-errors,1.2.0,false,false,pkg:npm/redis-errors@1.2.0,languages/php/project/coolify/package-lock.json
npm,redis-parser,3.0.0,false,false,pkg:npm/redis-parser@3.0.0,languages/php/project/coolify/package-lock.json
npm,rollup,4.54.0,false,true,pkg:npm/rollup@4.54.0,languages/php/project/coolify/package-lock.json
npm,socket.io-client,4.8.3,false,true,pkg:npm/socket.io-client@4.8.3,languages/php/project/coolify/package-lock.json
npm,socket.io-parser,4.2.5,false,true,pkg:npm/socket.io-parser@4.2.5,languages/php/project/coolify/package-lock.json
npm,source-map-js,1.2.1,false,true,pkg:npm/source-map-js@1.2.1,languages/php/project/coolify/package-lock.json
npm,standard-as-callback,2.1.0,false,false,pkg:npm/standard-as-callback@2.1.0,languages/php/project/coolify/package-lock.json
npm,tailwind-scrollbar,4.0.2,true,true,pkg:npm/tailwind-scrollbar@4.0.2,languages/php/project/coolify/package-lock.json
npm,tailwindcss,4.1.18,true,true,pkg:npm/tailwindcss@4.1.18,languages/php/project/coolify/package-lock.json
npm,tapable,2.3.0,false,true,pkg:npm/tapable@2.3.0,languages/php/project/coolify/package-lock.json
npm,tinyglobby,0.2.15,false,true,pkg:npm/tinyglobby@0.2.15,languages/php/project/coolify/package-lock.json
npm,tweetnacl,1.0.3,false,true,pkg:npm/tweetnacl@1.0.3,languages/php/project/coolify/package-lock.json
npm,util-deprecate,1.0.2,false,false,pkg:npm/util-deprecate@1.0.2,languages/php/project/coolify/package-lock.json
